CSID,CaseMasterID,csdate,cstype,PolicePersonID
2408,3262,2023-11-19 02:55:22,A,477
2409,23776,2025-10-08 10:59:47,A,1327
2410,33248,2026-02-26 16:05:06,A,71
2411,1232,2026-02-16 21:31:00,A,1009
2412,31951,2024-04-02 04:25:27,A,130
2413,36387,2024-06-12 00:36:19,A,1100
2414,34097,2023-04-29 01:37:31,A,151
2415,89,2024-04-03 04:34:53,A,616
2416,31682,2024-06-23 12:40:31,A,1110
2417,27379,2024-10-26 01:33:35,A,292
2418,9110,2025-02-12 05:32:25,A,841
2419,35005,2023-10-25 05:40:53,A,1028
2420,1516,2024-06-23 13:36:34,A,343
2421,36340,2026-01-05 07:05:30,A,1174
2422,22877,2023-08-22 16:22:36,A,567
2423,28123,2025-05-02 01:35:40,A,1277
2424,3261,2025-02-22 07:07:45,A,915
2425,21011,2025-10-19 01:31:36,A,1302
2426,23772,2023-04-19 17:49:18,A,263
2427,17826,2023-07-05 05:09:05,A,333
2428,5803,2024-01-05 12:32:55,A,553
2429,37819,2026-02-03 22:34:01,A,1119
2430,10821,2024-03-04 02:17:43,A,827
2431,5255,2024-05-24 23:07:33,A,1437
2432,7781,2025-04-18 05:19:10,A,333
2433,6036,2026-01-28 19:36:12,A,1148
2434,78,2023-07-24 15:48:24,A,1183
2435,15368,2023-07-11 22:15:34,A,1366
2436,23000,2023-10-13 04:42:49,A,322
2437,3066,2024-07-07 12:58:09,A,433
2438,38654,2025-11-25 18:46:19,A,302
2439,10842,2024-01-05 13:57:26,A,3
2440,17622,2024-01-31 19:35:04,A,1443
2441,3259,2024-06-15 16:09:47,A,1012
2442,20591,2025-07-09 08:14:46,A,163
2443,36465,2025-09-16 01:21:42,A,266
2444,32466,2024-06-26 07:12:24,A,316
2445,31534,2025-04-16 06:34:06,A,1316
2446,18832,2025-07-10 08:58:31,A,182
2447,29864,2025-08-23 00:17:48,A,187
2448,32766,2025-09-16 18:01:02,A,1149
2449,14572,2025-10-01 00:46:05,A,1242
2450,21430,2023-08-10 10:55:15,A,732
2451,23738,2024-02-18 01:53:58,A,1232
2452,26000,2023-11-23 01:23:55,A,1199
2453,35346,2024-06-13 09:27:45,A,458
2454,6415,2023-02-17 21:29:37,A,1098
2455,7316,2024-04-24 15:07:02,A,536
2456,86,2024-07-08 03:21:14,A,496
2457,36851,2024-05-16 13:33:27,A,521
2458,21290,2025-01-27 12:59:07,A,822
2459,4593,2025-04-21 19:19:07,A,771
2460,10874,2025-10-17 10:18:23,A,845
2461,37682,2023-06-12 17:43:29,A,236
2462,30609,2024-05-09 19:22:29,A,434
2463,7482,2024-12-04 04:36:53,A,1392
2464,24922,2025-07-22 16:06:44,A,682
2465,36907,2026-02-05 04:18:39,A,1221
2466,36291,2025-08-18 14:36:12,A,773
2467,10737,2025-12-31 00:36:01,A,1335
2468,35775,2024-01-18 08:51:22,A,31
2469,35727,2025-05-07 16:02:26,A,43
2470,10117,2024-09-17 07:58:11,A,924
2471,29171,2026-03-08 03:21:45,A,282
2472,4594,2023-06-16 03:58:10,A,783
2473,24136,2023-07-19 18:01:26,A,981
2474,11512,2023-12-19 02:57:43,A,775
2475,32940,2025-03-07 07:19:52,A,102
2476,33703,2025-03-03 19:09:12,A,88
2477,18367,2025-11-06 15:53:16,A,822
2478,16163,2025-09-09 10:00:25,A,1027
2479,38130,2025-12-12 13:48:45,A,904
2480,1869,2024-12-26 03:32:06,A,839
2481,19317,2025-06-22 17:32:15,A,1485
2482,4917,2023-12-04 08:42:29,A,1312
2483,4999,2023-10-08 15:06:22,A,567
2484,17737,2024-12-15 18:34:44,A,397
2485,6226,2023-06-01 08:56:58,A,1006
2486,23675,2023-11-17 09:50:20,A,1410
2487,34713,2023-11-16 07:10:21,A,672
2488,30927,2025-12-07 20:09:30,A,1048
2489,1011,2026-04-13 09:46:35,A,1152
2490,25125,2025-07-14 18:39:25,A,1095
2491,33257,2025-09-06 04:34:43,A,1478
2492,8208,2025-12-09 09:52:19,A,1280
2493,5905,2023-06-30 16:35:07,A,787
2494,16710,2023-10-10 06:41:42,A,980
2495,29601,2023-08-26 07:51:23,A,539
2496,19363,2024-06-10 15:43:22,A,392
2497,32493,2024-06-30 09:09:37,A,1132
2498,4426,2025-07-04 10:30:30,A,925
2499,35544,2024-08-15 22:33:19,A,561
2500,19038,2025-04-18 22:11:05,A,639
2501,1695,2025-05-06 08:49:11,A,1383
2502,30038,2025-07-14 07:46:02,A,599
2503,26846,2023-05-27 18:31:54,A,654
2504,13986,2024-07-31 06:26:32,A,288
2505,31198,2024-09-16 11:42:09,A,294
2506,27583,2024-08-04 05:46:29,A,1255
2507,33504,2025-04-13 21:35:37,A,818
2508,30729,2023-04-01 06:03:56,A,1064
2509,30059,2024-03-07 05:18:57,A,962
2510,29991,2023-08-29 18:34:00,A,981
2511,13544,2025-06-21 00:43:53,A,1447
2512,37416,2024-08-21 09:36:56,A,232
2513,14006,2024-12-23 16:23:56,A,1257
2514,29449,2025-05-20 03:13:29,A,812
2515,14441,2025-08-23 15:27:01,A,458
2516,14906,2025-11-04 20:02:26,A,1352
2517,23082,2023-06-25 11:44:32,A,1311
2518,16621,2025-03-22 03:27:28,A,20
2519,4217,2025-10-07 00:15:13,A,627
2520,3454,2026-01-12 18:01:52,A,300
2521,11997,2023-05-15 11:07:29,A,713
2522,3575,2023-07-31 01:57:02,A,813
2523,25302,2025-03-15 03:05:38,A,209
2524,38187,2024-02-01 04:11:14,A,1111
2525,18830,2025-06-30 01:13:56,A,196
2526,4223,2025-10-16 00:08:11,A,1352
2527,35879,2023-12-13 14:01:38,A,18
2528,19152,2024-06-18 02:20:37,A,395
2529,16829,2023-08-05 08:47:25,A,669
2530,35780,2023-05-03 03:54:44,A,1103
2531,37745,2024-02-24 18:41:54,A,118
2532,24010,2025-09-24 02:30:40,A,89
2533,10499,2024-12-01 21:02:39,A,581
2534,38333,2023-05-14 13:17:33,A,722
2535,16671,2023-05-17 12:09:58,A,130
2536,3456,2025-07-28 08:35:57,A,1317
2537,30373,2025-11-26 22:37:13,A,807
2538,28752,2024-03-20 10:38:04,A,1322
2539,28443,2025-10-05 23:40:45,A,661
2540,33950,2025-12-17 17:00:33,A,1096
2541,10472,2023-11-29 15:42:14,A,413
2542,31853,2023-12-01 00:29:29,A,1088
2543,123,2024-03-26 00:52:44,A,738
2544,15878,2023-09-06 13:09:40,A,946
2545,16293,2025-08-13 11:30:42,A,888
2546,3606,2025-03-26 21:51:13,A,1085
2547,17121,2025-12-25 14:26:19,A,76
2548,5358,2026-01-26 00:58:27,A,366
2549,35167,2023-07-16 02:23:20,A,867
2550,15382,2024-08-20 00:40:48,A,829
2551,3056,2025-02-28 14:59:25,A,551
2552,38728,2025-06-04 13:05:46,A,60
2553,37486,2025-05-06 04:21:15,A,429
2554,34314,2025-05-11 15:03:34,A,521
2555,4427,2025-08-11 10:34:48,A,623
2556,2001,2024-08-08 17:10:15,A,1286
2557,19139,2025-07-24 19:56:48,A,1430
2558,9988,2026-01-29 04:11:16,A,598
2559,1837,2023-05-24 22:54:40,A,912
2560,4116,2025-03-02 09:14:15,A,883
2561,22633,2023-05-27 08:07:17,A,1023
2562,32314,2023-06-25 05:37:20,A,1247
2563,8676,2023-11-08 18:15:45,A,78
2564,27407,2025-02-05 03:56:53,A,1496
2565,7103,2025-12-28 20:09:24,A,159
2566,16336,2023-05-16 04:27:32,A,88
2567,29469,2023-08-29 06:58:23,A,778
2568,3057,2023-11-25 07:53:07,A,501
2569,4998,2024-02-17 18:13:20,A,683
2570,6812,2023-11-30 05:43:26,A,715
2571,37873,2024-10-26 17:33:14,A,707
2572,6402,2024-10-28 06:54:25,A,574
2573,8814,2025-07-04 17:03:00,A,1360
2574,31403,2024-07-04 15:46:29,A,1003
2575,5741,2024-11-27 10:20:02,A,1363
2576,19999,2024-11-12 13:41:35,A,803
2577,46,2023-12-02 11:08:58,A,273
2578,16713,2023-04-24 03:53:23,A,1227
2579,24803,2024-03-14 23:26:37,A,414
2580,4336,2024-10-06 22:07:14,A,450
2581,27261,2024-01-25 17:36:01,A,855
2582,4334,2025-10-18 18:56:53,A,993
2583,12190,2023-10-17 04:34:01,A,314
2584,19644,2023-10-18 19:17:23,A,877
2585,30777,2024-11-30 13:17:26,A,1474
2586,1698,2025-11-12 10:02:26,A,713
2587,11689,2026-01-17 14:34:17,A,995
2588,11808,2024-02-14 10:36:16,A,1038
2589,1001,2026-02-07 08:35:26,A,161
2590,17904,2025-05-28 03:09:44,A,942
2591,21922,2025-10-31 10:14:33,A,1357
2592,3451,2024-08-06 17:16:16,A,815
2593,17817,2024-04-10 13:17:14,A,907
2594,32590,2023-07-12 18:32:23,A,1159
2595,17163,2023-05-19 03:33:06,A,1191
2596,23072,2023-12-15 14:04:36,A,1076
2597,17290,2026-01-11 11:21:50,A,709
2598,28434,2025-06-18 23:38:42,A,1493
2599,37390,2025-10-31 11:44:35,A,537
2600,33,2023-10-29 19:32:56,A,820
2601,10391,2023-10-20 03:50:42,A,40
2602,18883,2024-03-05 11:55:34,A,1206
2603,3579,2025-07-17 17:37:24,A,1352
2604,26956,2023-11-16 00:11:15,A,548
2605,13490,2025-01-29 07:47:01,A,442
2606,10580,2025-10-27 16:43:11,A,672
2607,27287,2024-02-05 17:22:28,A,799
2608,3576,2024-05-18 22:31:14,A,537
2609,19198,2024-09-12 07:25:57,A,925
2610,3453,2025-08-20 17:26:15,A,439
2611,4920,2023-07-12 09:19:27,A,1087
2612,13044,2024-05-30 11:32:03,A,192
2613,4916,2024-09-29 01:18:07,A,1263
2614,20473,2025-10-01 00:59:52,A,693
2615,9658,2023-05-06 01:00:56,A,1204
2616,35924,2025-01-05 23:09:15,A,918
2617,6364,2025-01-29 17:31:42,A,588
2618,20614,2026-03-07 10:52:24,A,270
2619,39243,2023-05-01 11:26:14,A,361
2620,14262,2024-04-01 20:48:41,A,275
2621,3457,2025-02-04 00:53:41,A,1126
2622,17306,2025-05-14 16:13:34,A,1466
2623,1284,2023-10-09 14:35:08,A,537
2624,18141,2023-07-25 15:51:02,A,855
2625,5254,2024-06-01 09:39:25,A,195
2626,37153,2025-11-04 21:53:34,A,885
2627,3893,2023-11-22 05:31:55,A,687
2628,5910,2023-03-27 10:10:33,A,411
2629,31964,2023-12-01 04:14:29,A,1312
2630,39050,2025-07-04 11:04:30,A,248
2631,3650,2025-11-10 06:12:06,A,43
2632,26342,2025-07-27 09:37:29,A,1161
2633,17447,2025-10-13 15:14:47,A,584
2634,19438,2023-02-13 15:54:02,A,406
2635,21556,2023-03-27 09:06:16,A,575
2636,17929,2023-12-04 10:10:14,A,286
2637,16264,2024-06-19 08:18:15,A,784
2638,7353,2026-02-10 15:31:33,A,225
2639,35796,2023-09-05 16:55:51,A,1039
2640,29819,2024-08-01 00:04:49,A,686
2641,16271,2024-08-26 20:22:08,A,41
2642,5584,2024-11-16 01:48:29,A,15
2643,29,2026-04-10 19:34:41,A,1039
2644,3925,2024-09-01 16:16:57,A,405
2645,147,2026-02-19 14:49:24,A,140
2646,7064,2023-05-24 15:46:53,A,321
2647,25729,2023-08-23 06:33:37,A,1005
2648,21959,2023-10-30 06:34:15,A,174
2649,2685,2024-07-14 00:27:31,A,1413
2650,5376,2024-12-09 07:44:17,A,761
2651,1010,2025-07-19 16:37:43,A,509
2652,36193,2026-02-20 11:19:21,A,491
2653,7145,2025-09-01 02:31:13,A,42
2654,23281,2026-01-12 09:06:06,A,632
2655,3334,2025-04-20 03:24:25,A,243
2656,14246,2023-08-17 10:47:29,A,1243
2657,19110,2023-12-13 11:05:48,A,557
2658,5744,2024-02-08 05:14:45,A,1373
2659,3436,2024-04-08 22:45:19,A,262
2660,4219,2025-12-02 04:48:52,A,1101
2661,24566,2023-03-14 14:44:17,A,967
2662,3437,2024-06-30 01:47:50,A,71
2663,15085,2024-07-24 07:06:09,A,1015
2664,31707,2024-09-30 12:51:57,A,102
2665,30187,2025-04-27 13:57:39,A,362
2666,39268,2025-01-26 19:18:15,A,1263
2667,29121,2024-02-28 16:06:24,A,1383
2668,34883,2024-07-07 08:31:20,A,596
2669,19335,2025-03-20 15:49:22,A,639
2670,3458,2025-05-05 23:17:50,A,87
2671,31402,2026-02-05 22:37:59,A,528
2672,7389,2023-10-09 18:18:47,A,147
2673,1697,2023-10-05 19:21:14,A,166
2674,39316,2025-05-01 09:46:23,A,1090
2675,31164,2025-11-14 07:53:16,A,1304
2676,8265,2023-07-24 09:59:31,A,466
2677,31850,2025-05-04 23:41:35,A,231
2678,4764,2023-12-04 00:18:54,A,1457
2679,36660,2024-10-03 16:36:06,A,762
2680,2465,2025-07-10 06:07:00,A,271
2681,30551,2025-09-03 18:30:27,A,598
2682,37899,2026-03-28 12:53:31,A,556
2683,22595,2023-04-15 16:25:26,A,1441
2684,33501,2026-01-08 06:17:08,A,634
2685,24610,2025-12-14 19:32:27,A,617
2686,36242,2023-10-08 06:17:17,A,748
2687,32989,2024-07-07 05:07:22,A,99
2688,3581,2025-11-05 17:44:34,A,678
2689,20702,2024-12-23 19:57:45,A,7
2690,32628,2025-02-05 02:23:15,A,845
2691,21020,2025-01-22 09:03:13,A,1490
2692,34619,2025-07-24 01:46:09,A,712
2693,4324,2025-03-23 03:13:32,A,1289
2694,13739,2023-11-15 13:42:05,A,813
2695,19838,2025-07-15 12:27:39,A,581
2696,1331,2025-12-24 11:18:33,A,1487
2697,5737,2025-12-04 01:22:06,A,276
2698,13552,2024-04-28 01:05:49,A,236
2699,8038,2024-05-06 09:22:23,A,736
2700,525,2024-07-19 11:13:54,A,992
2701,12088,2024-07-11 07:11:13,A,268
2702,13403,2025-01-10 01:28:09,A,37
2703,23785,2025-05-13 20:14:01,A,617
2704,19585,2024-04-26 19:27:49,A,182
2705,4792,2025-01-17 08:26:57,A,490
2706,27784,2025-01-06 06:48:11,A,1413
2707,25340,2025-08-29 17:05:31,A,225
2708,20740,2023-10-27 15:37:04,A,1128
2709,4109,2023-12-08 06:20:36,A,766
2710,1955,2024-04-01 01:29:53,A,565
2711,6723,2025-09-03 23:49:34,A,557
2712,1731,2026-02-08 21:03:08,A,30
2713,12479,2023-09-13 15:38:54,A,692
2714,4793,2023-11-27 04:45:09,A,322
2715,14634,2025-04-22 00:29:46,A,1317
2716,29916,2025-10-09 06:58:52,A,686
2717,28745,2026-01-09 06:33:04,A,608
2718,15077,2023-12-11 07:17:17,A,1149
2719,12799,2024-02-08 00:42:08,A,1364
2720,16998,2023-06-21 00:23:52,A,324
2721,17187,2024-12-09 01:21:49,A,468
2722,24690,2024-12-28 19:50:26,A,870
2723,17872,2025-12-17 02:37:12,A,476
2724,263,2023-12-01 22:43:31,A,1206
2725,29793,2024-02-07 07:57:29,A,367
2726,27521,2023-06-07 07:52:16,A,1381
2727,22148,2025-03-24 01:44:44,A,700
2728,18706,2025-06-08 07:47:56,A,924
2729,14216,2024-08-16 01:01:43,A,472
2730,37557,2025-01-10 18:16:16,A,548
2731,30254,2023-09-19 04:10:55,A,693
2732,12119,2024-09-17 04:35:09,A,750
2733,22142,2024-02-17 04:29:48,A,156
2734,9697,2025-10-10 03:24:27,A,587
2735,25081,2025-10-15 17:46:03,A,1307
2736,36817,2024-04-11 17:46:16,A,800
2737,20152,2024-11-09 07:29:24,A,390
2738,38998,2025-01-23 10:52:03,A,86
2739,4083,2023-09-24 06:43:13,A,1335
2740,514,2023-11-03 15:24:38,A,13
2741,11406,2024-03-22 10:28:48,A,1060
2742,4112,2024-08-01 07:14:41,A,54
2743,17053,2024-09-30 15:07:12,A,376
2744,39251,2025-08-06 06:02:53,A,215
2745,11654,2024-11-01 20:02:57,A,561
2746,23808,2025-11-30 03:43:47,A,1012
2747,29868,2023-07-28 03:58:17,A,1173
2748,27219,2024-02-06 19:19:59,A,658
2749,13960,2024-12-18 18:47:56,A,1434
2750,7549,2025-07-19 00:04:29,A,744
2751,29133,2023-09-18 07:33:55,A,1220
2752,32433,2025-01-16 04:38:24,A,519
2753,28697,2025-09-14 01:15:48,A,248
2754,3585,2023-03-25 04:46:01,A,26
2755,20725,2023-04-20 18:38:07,A,1461
2756,1953,2024-08-17 19:27:56,A,987
2757,21083,2023-07-04 03:14:45,A,82
2758,25476,2024-02-05 20:36:30,A,315
2759,37100,2025-05-30 14:10:18,A,1483
2760,13233,2025-07-05 07:56:29,A,702
2761,27087,2023-07-10 17:59:42,A,66
2762,26765,2023-11-03 16:29:05,A,472
2763,2696,2024-07-05 12:28:18,A,1188
2764,7804,2025-08-02 11:00:31,A,1415
2765,10749,2025-12-14 11:10:50,A,700
2766,27812,2023-10-31 02:16:41,A,1239
2767,22547,2024-10-14 21:48:53,A,887
2768,10820,2025-04-10 22:35:16,A,1378
2769,13895,2023-03-19 00:06:27,A,639
2770,17916,2025-02-13 14:35:49,A,426
2771,39491,2025-07-02 14:22:03,A,446
2772,19716,2025-09-10 20:37:52,A,1226
2773,32818,2024-05-09 04:30:10,A,546
2774,37608,2024-10-11 06:50:31,A,234
2775,727,2023-09-13 12:09:46,A,340
2776,513,2023-09-25 19:58:11,A,155
2777,1245,2024-10-26 19:28:57,A,673
2778,17329,2025-06-08 10:55:21,A,871
2779,5789,2025-05-04 06:20:26,A,905
2780,35213,2024-02-26 15:34:01,A,362
2781,13827,2025-08-12 14:43:18,A,381
2782,5439,2023-11-24 17:26:50,A,1471
2783,27352,2024-03-26 02:12:50,A,140
2784,34438,2025-08-05 00:02:42,A,1085
2785,18894,2025-09-26 15:28:00,A,580
2786,522,2026-01-06 04:32:06,A,998
2787,11751,2026-01-08 14:55:01,A,1016
2788,14822,2024-01-08 10:11:08,A,952
2789,13156,2023-06-04 22:44:25,A,1427
2790,18572,2024-07-06 01:29:03,A,933
2791,1956,2024-08-15 22:31:54,A,1100
2792,1952,2023-08-29 00:39:29,A,1233
2793,28127,2024-03-26 18:03:00,A,633
2794,32011,2024-12-21 01:19:48,A,63
2795,17186,2024-01-03 00:47:18,A,1144
2796,1489,2023-09-11 01:32:51,A,475
2797,36566,2024-02-17 16:51:59,A,490
2798,30838,2024-11-18 19:07:47,A,1406
2799,13314,2025-09-25 05:14:48,A,1124
2800,1948,2023-05-11 22:01:29,A,1269
2801,27542,2024-04-28 03:45:30,A,860
2802,12744,2024-10-10 13:02:10,A,341
2803,11974,2024-09-05 07:16:01,A,689
2804,20344,2025-01-29 17:16:42,A,1314
2805,26083,2025-01-29 08:00:38,A,131
2806,1077,2025-06-24 13:14:32,A,1283
2807,32177,2023-06-19 03:56:22,A,561
2808,892,2024-01-19 02:06:34,A,1359
2809,15079,2023-09-17 02:42:19,A,443
2810,11053,2023-10-31 14:42:50,A,1415
2811,12488,2023-05-26 22:15:53,A,925
2812,34480,2023-06-16 04:07:43,A,374
2813,15693,2023-09-27 15:24:48,A,868
2814,21610,2024-02-06 00:32:18,A,1129
2815,2002,2024-06-16 12:59:03,A,998
2816,4113,2024-06-10 18:19:52,A,636
2817,27731,2024-08-19 10:39:05,A,1079
2818,3586,2026-02-01 08:53:06,A,114
2819,35004,2023-04-14 05:13:50,A,1103
2820,9068,2023-12-03 02:25:41,A,703
2821,1748,2024-07-09 11:41:26,A,13
2822,28870,2025-12-18 09:07:32,A,1066
2823,36829,2023-04-17 17:16:02,A,293
2824,30861,2023-09-01 21:28:29,A,1253
2825,6931,2023-06-27 21:21:03,A,1268
2826,14093,2024-02-17 08:19:41,A,864
2827,10273,2023-10-15 05:30:31,A,624
2828,15971,2024-01-07 10:45:58,A,1058
2829,28761,2024-04-23 22:11:12,A,738
2830,13607,2024-07-25 12:44:29,A,208
2831,1072,2025-08-22 02:07:30,A,517
2832,7666,2025-05-03 02:43:36,A,1414
2833,20292,2024-01-29 04:39:59,A,993
2834,33066,2024-11-23 23:48:30,A,361
2835,32597,2023-09-15 22:48:26,A,1130
2836,37213,2023-12-07 09:03:29,A,9
2837,523,2024-05-12 08:48:42,A,1116
2838,37746,2024-09-29 13:27:38,A,164
2839,2335,2023-10-15 13:10:02,A,1184
2840,29037,2024-08-05 04:55:09,A,449
2841,4111,2025-05-18 10:03:41,A,774
2842,1074,2025-10-07 10:10:39,A,1437
2843,26629,2025-10-07 17:23:56,A,343
2844,29818,2023-03-26 03:34:11,A,818
2845,6383,2024-03-12 22:08:09,A,75
2846,35860,2024-05-25 12:00:02,A,1411
2847,35358,2025-02-04 00:36:52,A,982
2848,31717,2026-01-28 05:54:08,A,450
2849,36875,2024-05-15 03:08:39,A,667
2850,30549,2025-10-28 15:52:17,A,1431
2851,36041,2023-04-26 17:23:53,A,1375
2852,25896,2024-10-17 10:03:06,A,521
2853,38173,2023-12-28 16:56:28,A,291
2854,20644,2023-07-03 03:10:25,A,727
2855,15535,2023-09-07 12:07:44,A,710
2856,7956,2024-04-16 01:55:55,A,1100
2857,10344,2025-01-03 17:01:57,A,548
2858,39516,2025-09-05 04:58:02,A,982
2859,1076,2025-01-07 10:10:49,A,818
2860,15529,2025-01-14 09:26:05,A,1176
2861,22647,2025-01-23 13:20:01,A,1291
2862,26758,2023-10-27 01:47:44,A,1374
2863,34319,2026-01-21 02:28:44,A,114
2864,27377,2025-01-07 18:08:37,A,681
2865,11932,2025-02-09 13:30:25,A,329
2866,3019,2025-09-29 21:28:06,A,918
2867,7100,2024-07-22 11:44:54,A,741
2868,9726,2025-07-05 21:09:46,A,995
2869,39263,2026-01-20 14:19:14,A,719
2870,26078,2024-05-10 23:36:59,A,514
2871,7840,2025-07-16 01:31:40,A,1107
2872,20514,2024-08-30 04:55:11,A,141
2873,33400,2026-02-23 03:45:01,A,1233
2874,7757,2023-09-06 17:50:39,A,36
2875,35607,2023-08-11 10:40:19,A,1188
2876,24384,2024-11-29 04:10:35,A,351
2877,28145,2025-12-07 05:07:56,A,1408
2878,23365,2023-10-08 08:45:35,A,1175
2879,5927,2024-02-24 10:19:35,A,1474
2880,5111,2025-07-23 08:48:41,A,1194
2881,1946,2026-02-16 03:53:20,A,1351
2882,23521,2023-06-16 12:29:19,A,1396
2883,6071,2024-01-08 01:49:36,A,784
2884,12189,2024-04-07 08:57:37,A,1386
2885,39923,2024-05-05 03:32:34,A,733
2886,23327,2023-06-29 05:36:31,A,620
2887,17482,2025-03-15 02:44:32,A,1424
2888,18386,2026-04-02 07:33:34,A,153
2889,37446,2024-03-24 20:53:28,A,112
2890,33004,2024-04-27 11:59:16,A,601
2891,36550,2025-11-02 14:09:39,A,945
2892,12377,2023-02-11 10:47:03,A,574
2893,15562,2026-01-16 23:59:31,A,1076
2894,26215,2025-07-30 03:04:12,A,909
2895,16895,2025-10-24 04:30:48,A,951
2896,893,2023-08-28 04:29:04,A,97
2897,37132,2023-05-09 21:31:45,A,637
2898,21904,2025-05-31 02:08:31,A,285
2899,12054,2025-09-07 13:32:45,A,654
2900,20546,2023-06-08 23:05:17,A,306
2901,39657,2023-08-06 15:23:41,A,16
2902,36310,2023-06-22 04:35:13,A,868
2903,19401,2026-01-13 21:51:30,A,1197
2904,39472,2025-02-11 01:46:03,A,785
2905,39638,2025-03-05 23:04:34,A,15
2906,18072,2025-11-19 04:15:25,A,655
2907,34659,2025-10-03 12:55:52,A,1198
2908,18927,2023-03-19 05:15:16,A,280
2909,22622,2023-07-06 08:42:49,A,97
2910,3986,2024-02-22 18:15:07,A,71
2911,23705,2024-03-04 19:11:49,A,829
2912,8914,2024-05-29 14:27:24,A,462
2913,35820,2024-12-05 08:03:32,A,948
2914,262,2025-09-16 02:55:17,A,443
2915,32732,2024-06-22 08:47:47,A,883
2916,15687,2024-09-05 23:51:03,A,942
2917,35082,2024-06-20 08:16:31,A,278
2918,32979,2025-03-17 06:39:25,A,497
2919,23247,2024-05-13 00:48:49,A,1500
2920,12823,2024-10-20 11:34:41,A,850
2921,38204,2024-12-04 20:57:22,A,581
2922,1219,2024-08-30 21:19:11,A,643
2923,19765,2025-08-02 02:24:02,A,435
2924,29569,2024-06-30 11:42:28,A,903
2925,14154,2026-01-02 07:51:03,A,422
2926,15150,2025-03-08 23:33:14,A,1328
2927,23850,2025-07-29 06:34:21,A,761
2928,24590,2023-05-01 06:30:35,A,866
2929,9875,2025-04-23 00:37:51,A,507
2930,12871,2026-01-07 04:45:01,A,284
2931,35972,2024-05-31 03:27:32,A,330
2932,9962,2024-10-24 21:34:16,A,1145
2933,12281,2023-03-20 19:00:09,A,540
2934,15478,2025-06-11 05:23:12,A,763
2935,39217,2026-03-04 20:22:12,A,1187
2936,1057,2025-02-20 10:41:29,A,1472
2937,8609,2025-04-17 08:49:47,A,69
2938,28149,2025-06-02 06:20:10,A,611
2939,23410,2023-12-19 19:49:42,A,980
2940,3384,2024-01-20 02:39:52,A,959
2941,18174,2024-07-03 20:35:29,A,753
2942,29782,2025-10-10 12:42:12,A,893
2943,19103,2023-08-21 16:58:00,A,688
2944,29631,2024-07-17 21:56:25,A,702
2945,2916,2025-02-02 17:59:24,A,1126
2946,15683,2024-12-20 11:49:12,A,767
2947,176,2024-05-25 18:01:56,A,697
2948,17297,2023-03-25 10:42:44,A,521
2949,19628,2024-08-29 20:05:56,A,306
2950,39046,2024-06-23 00:29:21,A,817
2951,2020,2025-02-18 15:28:06,A,825
2952,17087,2023-04-19 09:47:19,A,1498
2953,17945,2023-09-26 23:47:25,A,583
2954,18281,2023-11-22 06:57:11,A,489
2955,14574,2024-10-22 21:08:26,A,700
2956,11451,2025-09-20 17:19:14,A,850
2957,7135,2023-09-21 02:08:08,A,455
2958,24068,2025-03-20 05:15:36,A,778
2959,29633,2024-05-03 05:56:33,A,991
2960,5161,2025-03-17 01:36:43,A,619
2961,5641,2023-09-23 16:50:10,A,402
2962,11818,2023-10-02 18:59:55,A,906
2963,25484,2024-02-12 13:54:07,A,455
2964,3385,2024-09-13 05:07:36,A,136
2965,34831,2024-03-07 16:56:46,A,407
2966,39354,2024-04-16 11:22:15,A,147
2967,32192,2024-05-26 12:48:09,A,647
2968,35410,2025-03-27 00:39:37,A,969
2969,7050,2024-07-20 23:18:51,A,652
2970,31002,2026-03-25 08:18:36,A,670
2971,38301,2024-12-29 09:42:30,A,83
2972,10990,2025-09-05 21:58:32,A,1440
2973,1262,2025-10-27 10:20:39,A,654
2974,38285,2024-08-18 18:50:21,A,25
2975,26755,2025-03-30 01:01:40,A,539
2976,31016,2023-05-21 18:26:36,A,1221
2977,3734,2025-12-31 06:50:18,A,1468
2978,679,2023-04-22 15:38:15,A,417
2979,19364,2023-07-12 23:47:03,A,1040
2980,3053,2024-06-20 23:21:54,A,382
2981,33768,2024-11-29 03:57:31,A,283
2982,23361,2025-04-14 08:00:57,A,1417
2983,17528,2024-08-18 06:43:43,A,681
2984,21651,2024-10-29 11:53:22,A,1068
2985,27763,2025-02-13 20:39:39,A,1011
2986,2553,2024-02-25 02:13:40,A,1103
2987,8840,2024-10-08 12:26:48,A,1067
2988,5685,2025-04-23 19:42:34,A,1416
2989,2545,2025-07-30 07:26:24,A,235
2990,1969,2025-08-30 13:33:26,A,1330
2991,13604,2023-05-10 01:57:36,A,1205
2992,3735,2024-04-07 10:55:09,A,1079
2993,2018,2024-12-27 08:14:38,A,979
2994,23083,2025-08-13 05:44:18,A,109
2995,5604,2025-10-08 04:00:48,A,1058
2996,34668,2023-05-27 08:41:22,A,304
2997,26464,2026-02-07 12:37:36,A,127
2998,954,2023-04-14 00:14:13,A,450
2999,17580,2025-01-31 03:30:15,A,502
3000,21966,2024-10-11 17:41:51,A,664
3001,26658,2024-12-19 19:16:31,A,893
3002,25770,2025-01-13 14:46:41,A,1015
3003,28003,2023-06-06 14:44:08,A,435
3004,687,2024-02-02 04:07:39,A,363
3005,14562,2024-08-02 00:03:11,A,1436
3006,7027,2025-01-28 21:42:22,A,1276
3007,9605,2024-04-15 00:44:59,A,1222
